GCAM-China-ref,AH,base load generation,biomass,biomass_base_conv,0,0.0268483,0.234011,0.496128,0.543758,0.711315,0.7471361,0.9026412,0.9309128,0.7423317,0.4137574,0.13952528,0.01098824,0.001446838,0.002144911,0.006289942,0.035803834,0.06163859,0.036398856,0.018391534,0.013858328,MTC
GCAM-China-ref,AH,base load generation,biomass,biomass_base_conv_CCS,0,0,0,0,0,0.0135152,0.01715676,0.03433148,0.04723804,0.05822691,0.09995909,0.21554998,0.42238996,0.44316142,0.43349534,0.43555694,0.4834929,0.52919734,0.5471276,0.54153113,0.54703343,MTC
GCAM-China-ref,AH,base load generation,coal,coal_base_IGCC,0,0,0,0,3.88398,5.66463,6.67511,7.79179,8.106694,7.971594,5.674589,1.0219249,0.021069654,0.005627821,0.024483248,0.092738449,0.166465938,0.20572905,0.156543018,0.078001021,0.027844262,MTC
GCAM-China-ref,AH,base load generation,coal,coal_base_IGCC_CCS,0,0,0,0,0,0.132443,0.1872018,0.2752258,0.3186503,0.3519489,0.4409444,0.5798911,0.6048459,0.6068334,0.62460639,0.63568567,0.68132845,0.60103997,0.56743439,0.48600558,0.44678441,MTC
GCAM-China-ref,AH,base load generation,coal,coal_base_conv pul,3.65604,11.9027,22.4823,30.6467,34.2988,35.35345,34.876,33.57103,30.205358,24.971727,12.656063,1.5021711,0.021143751,0.006630171,0.029192385,0.100193335,0.164331154,0.197191235,0.142377666,0.064971499,0.022745146,MTC
GCAM-China-ref,AH,base load generation,coal,coal_base_conv pul_CCS,0,0,0,0,0,0.182791,0.2532094,0.3602506,0.4107155,0.4479043,0.5442603,0.6886528,0.6688301,0.66899325,0.71586265,0.7360173,0.78552923,0.65773993,0.60917266,0.50910537,0.46267127,MTC
GCAM-China-ref,AH,base load generation,gas,gas_base_CC,0,0.0306435,0.00985188,0.0722611,0.0932709,0.118947,0.1287528,0.1407931,0.13714241,0.13373209,0.12993307,0.10425637,0.006225424,0.004447352,0.012358192,0.02040161,0.019498192,0.02002854,0.017965898,0.011011768,0.004470916,MTC
GCAM-China-ref,AH,base load generation,gas,gas_base_CC_CCS,0,0,0,0,0,0.00187882,0.002620886,0.004005042,0.004629993,0.005198148,0.006766848,0.009462442,0.011008159,0.011103219,0.009218363,0.00848387,0.007962641,0.00833551,0.008194114,0.006761958,0.004162201,MTC
GCAM-China-ref,AH,base load generation,refined liquids,refined liquids_base_steam/CT,0.0655343,0.0191369,0.0059646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,BTL with hydrogen,0,0,0,0,0,0.00110199,0.00549913,0.00432187,0.00482436,0.0039668,0.00392266,0.00329107,0,0.0040314,0.00833484,0.00548451,0.00433878,0.00329401,0.00179031,0.00125315,0.0026547,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,FT biofuels,0,0,0,0,0.262163,0.492039,0.670308,0.842234,1.043955,1.134205,1.0920401,0.9308846,0.6934589,0.543190887,0.373338145,0.238132569,0.149501497,0.104108025,0.086999871,0.083876003,0.087221596,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,FT biofuels CCS level 1,0,0,0,0,0,0.0187484,0.0337871,0.0564745,0.0990079,0.1390444,0.1858834,0.23028428,0.20290162,0.239931998,0.338172968,0.38931161,0.40415367,0.40004602,0.38184699,0.35013026,0.31057568,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,FT biofuels CCS level 2,0,0,0,0,0,0.00915717,0.01628073,0.02761121,0.05001755,0.07179838,0.09960571,0.13127216,0.11683198,0.161898827,0.256039981,0.302107229,0.31742017,0.31640422,0.30162885,0.27159971,0.23288946,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,biodiesel,0,8.46E-05,0,0,0.00553734,0.0093123,0.01291103,0.01585839,0.01968184,0.02256187,0.02445775,0.02442602,0.01961874,0.022753747,0.025714617,0.025670846,0.0243867,0.022646096,0.02079799,0.01828028,0.01602574,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,cellulosic ethanol,0,0,0,0,0,0.856926,1.498724,2.100533,2.80419,3.198175,3.293823,2.9822603,2.2655357,1.77018337,1.18144648,0.72117299,0.42698468,0.28018096,0.22699462,0.217642764,0.227772251,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,cellulosic ethanol CCS level 1,0,0,0,0,0,0.280192,0.526334,0.82798,1.280115,1.607686,1.812924,1.786965,1.4749595,1.27586423,0.99359942,0.74311313,0.54985437,0.43387041,0.38075721,0.36621419,0.373681016,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,cellulosic ethanol CCS level 2,0,0,0,0,0,0.0242143,0.0423581,0.0711679,0.1280036,0.1821587,0.2505766,0.3279672,0.2912938,0.40100743,0.626644752,0.7321103,0.76319637,0.75587846,0.71719998,0.64245895,0.5455379,MTC
GCAM-China-ref,AH,biomass liquids,biomass liquids,corn ethanol,0,0.00398194,0.032099,0.0401161,0.0518248,0.06020138,0.06368257,0.0626903,0.05821518,0.05118192,0.04327125,0.03483939,0.023897736,0.019686397,0.017678189,0.017275977,0.017917604,0.018947075,0.019636116,0.020035611,0.020681487,MTC
GCAM-China-ref,AH,cement,cement,cement,1.36541,5.26401,7.47895,7.57099,6.9867,5.60799,5.63336,4.639336,3.235041,2.363585,1.90288004,1.34685884,0.389039253,0.160673919,0.074820486,0.022299233,0.008635134,0.010259876,0.012755291,0.013350049,0.011675755,MTC
GCAM-China-ref,AH,cement,cement,cement CCS,0,0,0,0,0,0,0,0.0197359,0.1080745,0.1579066,0.15507321,0.16425511,0.22751306,0.238978919,0.227080179,0.218631292,0.209796475,0.198967406,0.18808458,0.17749899,0.167474731,MTC
GCAM-China-ref,AH,chemical energy use,coal,coal,0,0,0.536543,1.16136,1.36663,1.221273,1.165864,0.881126,0.7279529,0.625825,0.45737,0.25094,0.01201598,0.009730938,0.018034025,0.0276936,0.03888912,0.04661771,0.05013017,0.04780991,0.03497752,MTC
GCAM-China-ref,AH,chemical energy use,coal,coal CCS,0,0,0,0,0,0.0280745,0.0463307,0.0739334,0.0944231,0.10436987,0.1177137,0.1311354,0.1237993,0.1096777,0.10175,0.0971221,0.0953802,0.0932656,0.0893762,0.0846766,0.0782065,MTC
GCAM-China-ref,AH,chemical energy use,gas,gas,0,0,0.0433057,0.110508,0.1289875,0.1222525,0.1199047,0.1062225,0.10311463,0.1041101,0.0965733,0.0785821,0.02514559,0.01977536,0.02318907,0.02561401,0.0306183,0.0337598,0.03448705,0.0327116,0.0280303,MTC
GCAM-China-ref,AH,chemical energy use,gas,gas CCS,0,0,0,0,0,0.00285491,0.00499457,0.00817469,0.010309495,0.011703096,0.01354203,0.01619713,0.01955301,0.0199094,0.01961641,0.01847087,0.01667483,0.01530993,0.01411065,0.01298408,0.01194074,MTC
GCAM-China-ref,AH,chemical energy use,liquid,liquid,0,0,0.0449781,0.18262,0.1911218,0.1772491,0.1746079,0.1601411,0.1580428,0.1579826,0.1331982,0.08188984,0.01981277,0.016850304,0.022019116,0.02518827,0.02783827,0.0288157,0.028657,0.026616,0.02172198,MTC
GCAM-China-ref,AH,chemical energy use,liquid,liquid CCS,0,0,0,0,0,0.00520832,0.00830608,0.01374912,0.01792035,0.0205419,0.02337149,0.02651785,0.03467727,0.03514227,0.03152192,0.02606881,0.02086959,0.01775866,0.01604843,0.01498934,0.01435359,MTC
GCAM-China-ref,AH,coal to liquids,coal to liquids,coal to liquids,0,0,0.0607302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
GCAM-China-ref,AH,coke,coke,coke,0,0,2.63431,9.47687,11.64085,6.3403,6.730131,2.852014,0.8030148,0.2770256,0.072832396,0.02838366,0.005126539,0.00582459,0.00791182,0.00996452,0.010088241,0.009900838,0.009243072,0.007733902,0.005700281,MTC
GCAM-China-ref,AH,coke,coke,coke CCS,0,0,0,0,0,0.538475,0.431399,0.7177483,0.8182707,0.7152823,0.679999,0.612058,0.4693134,0.4061967,0.3618281,0.3184263,0.2883528,0.2602195,0.2364919,0.2130297,0.1901274,MTC
GCAM-China-ref,AH,comm heating,biomass,wood furnace,4.83E-05,5.06E-05,1.61E-05,3.45E-05,3.05E-05,2.81E-05,2.42E-05,1.92E-05,1.42E-05,9.63E-06,6.19E-06,1.05E-06,6.87E-07,4.23E-07,2.52E-07,1.52E-07,1.00E-07,8.07E-08,7.38E-08,7.12E-08,6.82E-08,MTC
GCAM-China-ref,AH,comm heating,coal,coal furnace,0.141199,0.193635,0.100642,0.16324,0.15035377,0.13905341,0.12254167,0.09824693,0.07200418,0.048403162,0.030306554,0.004837965,0.002574699,0.001345828,6.20E-04,3.08E-04,1.77E-04,1.38E-04,1.33E-04,1.35E-04,1.29E-04,MTC
GCAM-China-ref,AH,comm heating,gas,gas furnace,0,0,0.0331373,0.203906,0.405386,0.655226,0.875622,1.019204,1.1292814,1.1621415,1.1925836,1.1551926,0.9838413,0.8390308,0.7459988,0.697748,0.6859374,0.704843,0.7287478,0.73903076,0.72074034,MTC
GCAM-China-ref,AH,comm heating,refined liquids,fuel furnace,0.0540864,0.0463009,0.0267404,0.0852188,0.1463236,0.2154813,0.2707165,0.3019687,0.3254007,0.3252949,0.32089578,0.29438197,0.24522671,0.20360421,0.17276184,0.15070382,0.13833014,0.13462662,0.13423095,0.13371558,0.13033886,MTC
GCAM-China-ref,AH,comm hot water_cooking,coal,coal water heater,0.143557,0.196874,0.102326,0.16597,0.14624151,0.12900306,0.10235878,0.07226749,0.04769532,0.01736825,0.013158845,0.009112305,0.00556518,0.003125367,0.001653177,9.84E-04,8.22E-04,8.77E-04,9.62E-04,9.76E-04,8.90E-04,MTC
GCAM-China-ref,AH,comm hot water_cooking,gas,gas water heater,0,0,0.00235862,0.014511,0.0236164,0.0369054,0.04849213,0.05666292,0.06228402,0.06314061,0.06280704,0.05767334,0.04513925,0.03414932,0.02715329,0.024396,0.02484843,0.026804037,0.028770687,0.02927847,0.02774683,MTC
GCAM-China-ref,AH,comm hot water_cooking,refined liquids,fuel water heater,0.0201919,0.0172852,0.00998424,0.0318147,0.0447158,0.0628165,0.0766396,0.08504525,0.09081244,0.08902913,0.08671085,0.07766894,0.06011209,0.0448367,0.03443571,0.0290476,0.02785263,0.028837064,0.030237527,0.03045954,0.02895328,MTC
GCAM-China-ref,AH,construction energy use,coal,coal,0,0,0.146559,0.0955882,0.0980867,0.0903505,0.0881205,0.0699478,0.05752527,0.04676255,0.03262232,0.01874673,0.009564364,0.004460167,0.002368585,0.002220833,0.00291871,0.003453096,0.003690883,0.003604135,0.003141737,MTC
GCAM-China-ref,AH,construction energy use,gas,gas,0,0,0.00207745,0.00147964,0.001533844,0.001542703,0.001555906,0.001511092,0.001471008,0.001425345,0.001367033,0.001290073,0.001144155,0.001051216,9.95E-04,9.49E-04,9.13E-04,8.68E-04,8.15E-04,7.57E-04,6.99E-04,MTC
GCAM-China-ref,AH,construction energy use,liquid,liquid,0,0,0.112888,0.395003,0.409971,0.4109363,0.4131052,0.3983357,0.3868991,0.3736538,0.3551094,0.3285241,0.282824,0.2537918,0.2361369,0.222737,0.2146729,0.2048722,0.1928153,0.1799317,0.166343,MTC
GCAM-China-ref,AH,district heat,biomass,biomass,0,0.00876399,0.0158779,0.0202596,0.0738148,0.150796,0.156552,0.210575,0.234203,0.194481,0.184197,0.136458,0.0477755,0.0351457,0.0346808,0.0307267,0.0270439,0.0275032,0.0281898,0.0300328,0.0311555,MTC
GCAM-China-ref,AH,district heat,coal,coal,0.0716331,0.0485664,0.113195,0.14579,0.482473,0.504463,0.775691,0.570158,0.388548,0.288286,0.204267,0.111339,0.0299749,0.0212947,0.02133,0.0218757,0.0222524,0.0239107,0.0256047,0.0253836,0.0205517,MTC
GCAM-China-ref,AH,district heat,gas,gas,5.46E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
GCAM-China-ref,AH,district heat,refined liquids,refined liquids,0.0124161,0.0447951,0.0691533,0.0551811,0.194859,0.335269,0.370399,0.440879,0.466683,0.520279,0.653669,0.674745,0.493471,0.329949,0.228766,0.163757,0.142506,0.143889,0.150364,0.151852,0.146795,MTC
GCAM-China-ref,AH,gas to liquids,gas to liquids,gas to liquids,0,0,0,0,0,0.00474169,0.01242763,0.02318078,0.04059423,0.06571009,0.0949083,0.10950761,0.097628761,0.095880519,0.097555716,0.111616732,0.138762243,0.16648851,0.18461789,0.19330798,0.19505079,MTC
GCAM-China-ref,AH,intermediate generation,biomass,biomass_int_IGCC,0,0,0,0,0.0280628,0.03743637,0.04693499,0.05364514,0.06013088,0.06105545,0.06779356,0.05059719,0.010155844,0.002809136,0.00604174,0.010032131,0.030571143,0.043840249,0.047118568,0.03348966,0.029230335,MTC
GCAM-China-ref,AH,intermediate generation,biomass,biomass_int_IGCC_CCS,0,0,0,0,0,7.22E-04,0.001367541,0.001864725,0.002373606,0.002730988,0.005003151,0.00944757,0.01721516,0.018528935,0.019182367,0.01927203,0.023202807,0.026821221,0.029277472,0.029014137,0.028723752,MTC
GCAM-China-ref,AH,intermediate generation,biomass,biomass_int_conv,7.38E-06,0.0268483,0.234008,0.496128,0.5376307,0.511779,0.5031745,0.4810784,0.444836,0.32521605,0.18028734,0.07160854,0.010988191,0.002737574,0.004908259,0.006703547,0.033637425,0.046257091,0.044014731,0.019623297,0.016491703,MTC
GCAM-China-ref,AH,intermediate generation,biomass,biomass_int_conv_CCS,0,0,0,0,0,0.0014955,0.00264698,0.003700312,0.004760107,0.00545845,0.009923312,0.018794792,0.035104687,0.037909916,0.039256557,0.039428929,0.046562134,0.052817799,0.056997305,0.056438265,0.05583228,MTC
GCAM-China-ref,AH,intermediate generation,coal,coal_int_IGCC,0,0,0,0,1.0722,1.293089,1.477767,1.5598301,1.6061768,1.5915314,1.3545687,0.4669531,0.021978553,0.00799389,0.025161858,0.064855682,0.099933378,0.12705588,0.123356185,0.079976146,0.041370585,MTC
GCAM-China-ref,AH,intermediate generation,coal,coal_int_IGCC_CCS,0,0,0,0,0,0.0109591,0.01900463,0.02323698,0.02649217,0.02843002,0.03823459,0.05250767,0.06553103,0.06747913,0.06901433,0.06930872,0.076465869,0.073067868,0.070134933,0.066221228,0.063180844,MTC
GCAM-China-ref,AH,intermediate generation,coal,coal_int_conv pul,2.11676,7.55571,14.8009,21.2612,21.34842,20.728116,19.672999,17.902431,15.4885485,12.3526792,6.8070209,1.2184325,0.026041383,0.011525169,0.036657776,0.074555912,0.103845029,0.128414151,0.118878524,0.070425442,0.034738763,MTC
GCAM-China-ref,AH,intermediate generation,coal,coal_int_conv pul_CCS,0,0,0,0,0,0.0158942,0.0266746,0.03199103,0.03587406,0.03808339,0.04888394,0.06403811,0.07636958,0.07829687,0.08048502,0.080952187,0.088151525,0.079884787,0.074240584,0.069246705,0.065574653,MTC
GCAM-China-ref,AH,intermediate generation,gas,gas_int_CC,0,0.102219,0.00422273,0.0301085,0.03204683,0.02892272,0.02820029,0.025080443,0.02158845,0.01854605,0.015913901,0.012975512,0.00226309,0.001326832,0.002258936,0.002161903,0.002267939,0.002467721,0.002642469,0.001856106,0.00116317,MTC
GCAM-China-ref,AH,intermediate generation,gas,gas_int_CC_CCS,0,0,0,0,0,5.69E-05,9.89E-05,1.21E-04,1.38E-04,1.49E-04,2.05E-04,2.89E-04,3.71E-04,3.83E-04,3.33E-04,2.90E-04,3.10E-04,3.38E-04,3.58E-04,3.04E-04,2.22E-04,MTC
GCAM-China-ref,AH,intermediate generation,refined liquids,refined liquids_int_steam/CT,0.0327666,0.00819914,0.00255784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
GCAM-China-ref,AH,iron and steel,BLASTFUR,BLASTFUR,0,0,3.53067,3.95477,4.8212,4.594112,4.119309,3.503242,2.902036,2.080869,1.799375,1.4773325,0.825984,0.6325671,0.5339237,0.4237762,0.3613913,0.322779,0.30393121,0.28599877,0.26274422,MTC
GCAM-China-ref,AH,iron and steel,BLASTFUR,BLASTFUR CCS,0,0,0,0,0,0.0243326,0.0414181,0.0585225,0.0741867,0.0909966,0.09637176,0.09925394,0.10362093,0.09869605,0.09219857,0.08621025,0.08053201,0.07299537,0.06520172,0.05747712,0.05046556,MTC
GCAM-China-ref,AH,iron and steel,BLASTFUR,Biomass-based,0,0,0,0,0,1.84E-08,3.65E-08,4.84E-08,5.90E-08,8.56E-08,6.76E-08,6.75E-08,8.32E-08,8.20E-08,8.93E-08,1.07E-07,1.21E-07,1.06E-07,9.24E-08,1.01E-07,1.18E-07,MTC
GCAM-China-ref,AH,iron and steel,EAF with DRI,EAF with DRI,0,0,0,0,0.158777,0.209321,0.2610815,0.2886365,0.2678592,0.2777089,0.2294937,0.1703226,0.0592096,0.03644335,0.0352449,0.03956163,0.0512158,0.05580525,0.0537536,0.04859654,0.04017835,MTC
GCAM-China-ref,AH,iron and steel,EAF with DRI,EAF with DRI CCS,0,0,0,0,0,0.0113581,0.01911624,0.02588571,0.0309143,0.03533861,0.03394098,0.03290089,0.03221791,0.02777406,0.02569826,0.02492266,0.02424001,0.02266664,0.02008308,0.01756549,0.01541586,MTC
GCAM-China-ref,AH,iron and steel,EAF with scrap,EAF with scrap,0,0,1.93E-04,1.08E-04,5.30E-04,9.79E-04,0.001531906,0.002002524,0.002353961,0.002811004,0.002699754,0.002599002,0.002744623,0.002457734,0.002207801,0.002024457,0.00182187,0.00162617,0.001421537,0.001246724,0.00110313,MTC
GCAM-China-ref,AH,mining energy use,coal,coal,0,0,1.00822,0.973646,0.960069,0.869521,0.864468,0.7203393,0.6170999,0.5209127,0.3819448,0.2315609,0.12329378,0.06148157,0.03476817,0.03359792,0.044394,0.05306663,0.05749521,0.05702627,0.05044597,MTC
GCAM-China-ref,AH,mining energy use,gas,gas,0,0,0.0899471,0.0999424,0.0993715,0.0973499,0.1003248,0.1028276,0.10338827,0.1036976,0.1051089,0.1054677,0.0925214,0.0857776,0.0831885,0.08151993,0.08123336,0.0795999,0.0763991,0.0724101,0.06763524,MTC
GCAM-China-ref,AH,mining energy use,liquid,liquid,0,0,0.0718418,0.0537883,0.0535703,0.0522621,0.05359854,0.0543804,0.05455422,0.05448803,0.05453337,0.05326356,0.04523803,0.0407941,0.0386582,0.03724731,0.03710654,0.03643122,0.03508471,0.03340929,0.03130992,MTC
GCAM-China-ref,AH,oil refining,oil refining,oil refining,0.149206,0.202189,0.369855,0.642872,0.7174486,0.7870309,0.8224694,0.8258139,0.791542,0.710947,0.6156823,0.5153927,0.38485897,0.32839573,0.29048348,0.25465332,0.22531718,0.20043222,0.18469241,0.17546026,0.16423743,MTC
GCAM-China-ref,AH,other industrial energy use,biomass,biomass,1.79E-04,1.75E-04,1.33E-04,2.42E-04,2.99E-04,3.48E-04,3.86E-04,3.94E-04,4.05E-04,3.87E-04,3.51E-04,2.87E-04,1.91E-04,1.18E-04,6.99E-05,4.43E-05,3.69E-05,3.93E-05,4.32E-05,4.53E-05,4.48E-05,MTC
GCAM-China-ref,AH,other industrial energy use,coal,coal,7.82298,18.5006,15.6389,8.88327,10.86326,11.86965,12.74132,11.48944,9.42921,7.666812,6.0755134,4.3454723,2.428575,1.3572666,0.7358543,0.4007319,0.30971666,0.33820125,0.39106054,0.42260375,0.409052185,MTC
GCAM-China-ref,AH,other industrial energy use,gas,gas,0,0.0074834,0.193265,0.13109,0.1601086,0.1820113,0.2010084,0.1990049,0.1922556,0.18570507,0.17740402,0.15761181,0.119441086,0.085058615,0.06061359,0.047528247,0.045424125,0.050093414,0.055385293,0.057691285,0.055539656,MTC
GCAM-China-ref,AH,other industrial energy use,gas,gas cogen,0,0,2.75E-04,2.67E-04,2.74E-04,2.73E-04,2.50E-04,1.80E-04,1.07E-04,7.48E-05,6.14E-05,4.82E-05,3.31E-05,2.02E-05,1.11E-05,6.19E-06,4.74E-06,5.24E-06,6.22E-06,6.78E-06,6.49E-06,MTC
GCAM-China-ref,AH,other industrial energy use,refined liquids,refined liquids,0.843047,0.902435,0.615618,0.425922,0.525346,0.601798,0.663049,0.6611194,0.6587556,0.6484631,0.62888937,0.56748473,0.427302312,0.31259298,0.23167736,0.1805097,0.1646719,0.17177324,0.182865003,0.187547058,0.181618576,MTC
GCAM-China-ref,AH,other industrial feedstocks,coal,coal,0.758905,0.62101,0.914364,1.13179,1.42179,1.21082,1.66452,1.33263,1.06854,0.842014,0.581595,0.358306,0.125687,0.137984,0.20599,0.275547,0.304607,0.309246,0.303582,0.288248,0.245644,MTC
GCAM-China-ref,AH,peak generation,coal,coal_peak_conv pul,0.0375032,0.0649967,0.235961,0.340643,0.315286754,0.299853439,0.278987326,0.248488318,0.208902346,0.160173629,0.080325638,0.009413336,1.11E-04,6.88E-05,1.79E-04,5.65E-05,1.46E-04,1.54E-04,1.54E-04,1.28E-04,5.59E-05,MTC
GCAM-China-ref,AH,peak generation,gas,gas_peak_CC,0,0.0107835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
GCAM-China-ref,AH,peak generation,gas,gas_peak_steam/CT,0,0.0239893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTC
GCAM-China-ref,AH,process heat cement,coal,coal,1.16574,3.49208,5.16012,5.22362,5.09733,4.02441,4.08546,3.429966,2.92969,2.564232,2.2042539,1.7753116,0.7769126,0.3789129,0.23390264,0.15467717,0.18327999,0.25254186,0.293202932,0.297091046,0.275437747,MTC
GCAM-China-ref,AH,process heat cement,refined liquids,refined liquids,0.0534217,0.16003,0.23647,0.23938,0.0221458,0.0659101,0.0354509,0.1663611,0.3698411,0.4633999,0.44462685,0.4477004,0.4068392,0.33278719,0.32600274,0.33143222,0.36945276,0.41847466,0.437183971,0.42423361,0.394214353,MTC
GCAM-China-ref,AH,resid_rural heating,coal,coal furnace,0.0869286,0.137912,0.0852907,0.162132,0.0193356,0.00646946,0.0104683,0.00431149,0.00209805,0.00109021,4.29E-04,1.49E-04,2.42E-05,2.52E-05,4.19E-05,5.99E-05,6.84E-05,6.93E-05,6.61E-05,5.89E-05,4.27E-05,MTC
